No,card,age,sex,withdrawal_days,count,CP
53298,B,47,1,#VALUE!,1,0
53299,B,65,1,#VALUE!,1,0
53300,B,32,1,#VALUE!,1,0
53301,B,27,1,#VALUE!,1,0
53302,B,28,1,#VALUE!,1,0
53303,B,38,0,#VALUE!,1,0
53304,B,28,1,#VALUE!,1,0
53305,B,43,0,#VALUE!,1,0
53306,B,28,1,198,1,0
53307,R,28,1,459,1,0
53308,B,35,0,#VALUE!,1,0
53309,B,56,1,#VALUE!,1,0
53310,B,29,1,342,1,0
53311,A,32,1,#VALUE!,1,0
53312,B,42,0,#VALUE!,1,0
53313,R,22,1,#VALUE!,1,0
53314,B,25,0,#VALUE!,1,0
53315,B,24,1,214,1,0
53316,B,53,1,#VALUE!,1,0
53317,B,39,1,#VALUE!,1,0
53318,B,27,1,#VALUE!,1,0
53319,A,23,1,#VALUE!,1,0
53320,B,26,1,#VALUE!,1,0
53321,A,28,1,#VALUE!,1,0
53322,B,27,1,#VALUE!,1,0
53323,B,20,1,#VALUE!,1,0
53324,R,38,1,#VALUE!,1,0
53325,R,61,1,#VALUE!,1,0
53326,B,28,1,#VALUE!,1,0
53327,B,53,0,#VALUE!,1,0
53328,B,54,1,#VALUE!,1,0
53329,B,51,1,#VALUE!,1,0
53330,B,25,1,#VALUE!,1,0
53331,B,30,1,#VALUE!,1,0
53332,B,28,1,#VALUE!,1,0
53333,B,59,1,#VALUE!,1,0
53334,B,25,1,368,1,0
53335,B,54,1,#VALUE!,1,0
53336,B,30,1,230,1,0
53337,B,21,0,#VALUE!,1,0
53338,B,79,1,#VALUE!,1,0
53339,B,58,1,335,1,0
53340,B,44,1,#VALUE!,1,0
53341,B,55,1,#VALUE!,1,0
53342,B,28,1,#VALUE!,1,0
53343,B,29,1,#VALUE!,1,0
53344,B,30,1,#VALUE!,1,0
53345,B,41,1,#VALUE!,1,0
53346,B,22,1,#VALUE!,1,0
53347,B,27,1,#VALUE!,1,0
53348,A,28,1,#VALUE!,1,0
53349,B,33,0,#VALUE!,1,0
53350,B,23,0,#VALUE!,1,0
53351,B,23,1,214,1,0
53352,B,58,1,#VALUE!,1,0
53353,B,24,0,216,1,0
53354,B,58,1,#VALUE!,1,0
53355,B,60,1,#VALUE!,1,0
53356,B,28,0,317,1,0
53357,B,27,0,#VALUE!,1,0
53358,A,22,1,#VALUE!,1,0
53359,B,63,1,#VALUE!,1,0
53360,B,25,1,#VALUE!,1,0
53361,B,49,1,#VALUE!,1,0
53362,R,22,1,#VALUE!,1,0
53363,B,52,1,#VALUE!,1,0
53364,B,42,1,291,1,0
53365,B,60,1,#VALUE!,1,0
53366,B,51,1,#VALUE!,1,0
53367,B,26,1,#VALUE!,1,0
53368,B,57,0,#VALUE!,1,0
53369,B,28,1,#VALUE!,1,0
53370,B,37,1,#VALUE!,1,0
53371,B,33,0,#VALUE!,1,0
53372,B,66,0,#VALUE!,1,0
53373,B,29,1,#VALUE!,1,0
53374,B,26,1,#VALUE!,1,0
53375,B,39,0,#VALUE!,1,0
53376,B,27,1,#VALUE!,1,0
53377,B,33,1,#VALUE!,1,0
53378,A,30,1,#VALUE!,1,0
53379,B,24,1,#VALUE!,1,0
53380,B,54,1,#VALUE!,1,0
53381,B,30,1,#VALUE!,1,0
53382,B,30,1,#VALUE!,1,0
53383,B,24,1,#VALUE!,1,0
53384,B,44,1,#VALUE!,1,0
53385,A,21,1,#VALUE!,1,0
53386,B,26,1,550,1,0
53387,B,40,1,#VALUE!,1,0
53388,B,64,1,#VALUE!,1,0
53389,B,53,1,#VALUE!,1,0
53390,B,60,0,#VALUE!,1,0
53391,B,47,0,#VALUE!,1,0
53392,B,57,0,#VALUE!,1,0
53393,B,25,1,200,1,0
53394,B,28,1,#VALUE!,1,0
53395,A,27,1,#VALUE!,1,0
53396,B,28,1,#VALUE!,1,0
53397,B,28,1,629,1,0
53398,B,29,1,#VALUE!,1,0
53399,B,29,1,#VALUE!,1,0
53400,B,30,1,#VALUE!,1,0
53401,B,28,1,#VALUE!,1,0
53402,B,26,1,#VALUE!,1,0
53403,B,30,1,#VALUE!,1,0
53404,B,28,1,#VALUE!,1,0
53405,B,28,1,#VALUE!,1,0
53406,B,30,1,#VALUE!,1,0
53407,B,23,0,#VALUE!,1,0
53408,B,32,1,#VALUE!,1,0
53409,B,56,1,#VALUE!,1,0
53410,B,27,1,#VALUE!,1,0
53411,B,26,0,#VALUE!,1,0
53412,B,54,1,#VALUE!,1,0
53413,B,38,1,#VALUE!,1,0
53414,B,31,1,#VALUE!,1,0
53415,B,55,1,#VALUE!,1,0
53416,B,58,1,#VALUE!,1,0
53417,B,55,1,#VALUE!,1,0
53418,B,32,1,#VALUE!,1,0
53419,B,30,0,#VALUE!,1,0
53420,B,46,0,#VALUE!,1,0
53421,B,26,1,#VALUE!,1,0
53422,B,29,1,#VALUE!,1,0
53423,B,28,1,#VALUE!,1,0
53424,B,25,1,#VALUE!,1,0
53425,B,26,1,#VALUE!,1,0
53426,B,54,1,#VALUE!,1,0
53427,B,30,1,#VALUE!,1,0
53428,B,22,0,271,1,0
53429,B,32,1,#VALUE!,1,0
53430,B,53,1,356,1,0
53431,B,24,1,#VALUE!,1,0
53432,B,32,1,#VALUE!,1,0
53433,B,38,1,#VALUE!,1,0
53434,B,34,0,#VALUE!,1,0
53435,B,32,1,#VALUE!,1,0
53436,R,29,1,#VALUE!,1,0
53437,B,32,1,425,1,0
53438,B,31,1,#VALUE!,1,0
53439,B,26,1,#VALUE!,1,0
53440,B,52,0,#VALUE!,1,0
53441,B,42,0,#VALUE!,1,0
53442,R,34,1,#VALUE!,1,0
53443,B,28,1,356,1,0
53444,R,29,1,#VALUE!,1,0
53445,B,27,1,#VALUE!,1,0
53446,B,49,0,361,1,0
53447,B,50,1,348,1,0
53448,B,53,1,#VALUE!,1,0
53449,B,55,1,#VALUE!,1,0
53450,B,30,1,#VALUE!,1,0
53451,B,21,1,#VALUE!,1,0
53452,A,38,1,#VALUE!,1,0
53453,B,27,1,#VALUE!,1,0
53454,B,56,0,94,1,0
53455,B,61,0,#VALUE!,1,0
53456,B,62,1,#VALUE!,1,0
53457,B,51,1,#VALUE!,1,0
53458,B,56,1,#VALUE!,1,0
53459,B,52,1,#VALUE!,1,0
53460,B,50,1,288,1,0
53461,B,51,1,#VALUE!,1,0
53462,B,65,0,#VALUE!,1,0
53463,B,58,1,246,1,0
53464,B,77,1,#VALUE!,1,0
53465,B,41,1,#VALUE!,1,0
53466,B,36,1,#VALUE!,1,0
53467,B,39,1,#VALUE!,1,0
53468,B,53,1,#VALUE!,1,0
53469,B,49,1,#VALUE!,1,0
53470,B,40,1,#VALUE!,1,0
53471,B,66,1,#VALUE!,1,0
53472,B,65,1,#VALUE!,1,0
53473,B,60,1,#VALUE!,1,0
53474,B,50,1,#VALUE!,1,0
53475,B,58,1,418,1,0
53476,B,65,0,257,1,0
53477,B,57,1,184,1,0
53478,B,51,0,348,1,0
53479,B,32,0,#VALUE!,1,0
53480,B,21,1,#VALUE!,1,0
53481,B,51,1,#VALUE!,1,0
53482,B,41,0,#VALUE!,1,0
53483,B,36,1,#VALUE!,1,0
53484,B,31,1,#VALUE!,1,0
53485,B,45,0,#VALUE!,1,0
53486,B,52,1,397,1,0
53487,B,58,1,#VALUE!,1,0
53488,B,27,1,#VALUE!,1,0
53489,B,25,1,418,1,0
53490,B,28,0,#VALUE!,1,0
53491,B,49,1,#VALUE!,1,0
53492,B,49,1,#VALUE!,1,0
53493,B,37,0,#VALUE!,1,0
53494,B,53,1,#VALUE!,1,0
53495,B,27,0,#VALUE!,1,0
53496,B,29,1,#VALUE!,1,0
53497,B,61,1,#VALUE!,1,0
53498,B,58,1,492,1,0
53499,B,33,0,271,1,0
53500,B,80,0,367,1,0
53501,B,36,1,#VALUE!,1,0
53502,B,40,0,#VALUE!,1,0
53503,B,24,1,470,1,0
53504,B,47,0,#VALUE!,1,0
53505,B,50,1,#VALUE!,1,0
53506,B,34,1,#VALUE!,1,0
53507,B,57,1,#VALUE!,1,0
53508,B,22,1,#VALUE!,1,0
53509,B,24,1,#VALUE!,1,0
53510,B,39,0,#VALUE!,1,0
53511,B,32,0,#VALUE!,1,0
53512,B,30,1,#VALUE!,1,0
53513,B,22,1,#VALUE!,1,0
53514,B,25,1,#VALUE!,1,0
53515,A,28,1,#VALUE!,1,0
53516,B,26,1,#VALUE!,1,0
53517,B,55,0,#VALUE!,1,0
53518,B,31,1,#VALUE!,1,0
53519,B,39,1,#VALUE!,1,0
53520,B,34,1,#VALUE!,1,0
53521,B,22,1,#VALUE!,1,0
53522,B,32,1,#VALUE!,1,0
53523,B,44,0,#VALUE!,1,0
53524,B,24,1,#VALUE!,1,0
53525,B,50,1,200,1,0
53526,B,56,1,#VALUE!,1,0
53527,B,35,0,#VALUE!,1,0
53528,B,26,1,#VALUE!,1,0
53529,B,44,1,#VALUE!,1,0
53530,R,28,0,#VALUE!,1,0
53531,B,52,1,#VALUE!,1,0
53532,B,27,1,#VALUE!,1,0
53533,R,29,1,#VALUE!,1,0
53534,B,27,1,#VALUE!,1,0
53535,B,34,1,#VALUE!,1,0
53536,B,26,1,#VALUE!,1,0
53537,B,24,1,#VALUE!,1,0
53538,B,28,0,#VALUE!,1,0
53539,B,28,1,#VALUE!,1,0
53540,B,26,1,#VALUE!,1,0
53541,B,31,1,#VALUE!,1,0
53542,B,52,1,#VALUE!,1,0
53543,B,22,1,#VALUE!,1,0
53544,B,29,1,#VALUE!,1,0
53545,B,34,1,#VALUE!,1,0
53546,B,24,1,#VALUE!,1,0
53547,B,66,1,347,1,0
53548,B,27,1,#VALUE!,1,0
53549,B,28,0,#VALUE!,1,0
53550,B,26,1,#VALUE!,1,0
53551,B,48,0,#VALUE!,1,0
53552,B,57,1,#VALUE!,1,0
53553,B,52,1,#VALUE!,1,0
53554,B,30,1,#VALUE!,1,0
53555,B,26,1,#VALUE!,1,0
53556,B,28,1,#VALUE!,1,0
53557,B,27,1,#VALUE!,1,0
53558,B,21,1,#VALUE!,2,0
53559,B,44,1,241,1,0
53560,B,55,1,#VALUE!,1,0
53561,B,27,1,#VALUE!,1,0
53562,B,27,1,#VALUE!,1,0
53563,B,36,1,#VALUE!,1,0
53564,B,32,1,#VALUE!,1,0
53565,B,41,1,#VALUE!,1,0
53566,R,58,1,#VALUE!,1,0
53567,B,33,1,#VALUE!,1,0
53568,B,59,1,249,1,0
53569,B,26,1,#VALUE!,1,0
53570,B,29,1,#VALUE!,1,0
53571,B,33,1,#VALUE!,1,0
53572,B,30,1,#VALUE!,1,0
53573,B,39,1,#VALUE!,1,0
53574,B,27,1,#VALUE!,1,0
53575,A,34,1,#VALUE!,1,0
53576,B,34,1,#VALUE!,1,0
53577,B,25,1,#VALUE!,1,0
53578,A,24,1,#VALUE!,1,0
53579,B,41,1,361,1,0
53580,B,30,1,#VALUE!,1,0
53581,B,25,0,#VALUE!,1,0
53582,B,22,1,#VALUE!,1,0
53583,B,34,1,#VALUE!,1,0
53584,B,25,0,#VALUE!,1,0
53585,B,49,1,#VALUE!,1,0
53586,B,25,1,#VALUE!,1,0
53587,B,25,1,#VALUE!,1,0
53588,B,28,1,#VALUE!,1,0
53589,B,73,1,#VALUE!,1,0
53590,B,28,1,#VALUE!,1,0
53591,B,36,0,#VALUE!,1,0
53592,B,40,1,#VALUE!,1,0
53593,B,27,0,#VALUE!,1,0
53594,B,25,1,#VALUE!,1,0
53595,A,23,1,#VALUE!,1,0
53596,B,25,1,#VALUE!,1,0
53597,B,33,1,#VALUE!,1,0
53598,B,29,1,#VALUE!,1,0
53599,B,48,1,368,1,0
53600,B,26,1,#VALUE!,1,0
53601,B,23,1,#VALUE!,1,0
53602,A,25,1,#VALUE!,1,0
53603,B,43,0,318,1,0
53604,R,25,1,323,1,0
53605,B,25,1,150,1,0
53606,B,28,1,361,1,0
53607,B,25,1,#VALUE!,1,0
53608,B,23,1,#VALUE!,1,0
53609,B,39,1,#VALUE!,1,0
53610,B,30,1,#VALUE!,1,0
53611,B,27,1,#VALUE!,1,0
53612,B,24,1,#VALUE!,1,0
53613,A,27,1,#VALUE!,1,0
53614,B,48,1,#VALUE!,1,0
53615,B,23,1,#VALUE!,1,0
53616,B,34,1,#VALUE!,1,0
53617,B,27,1,#VALUE!,1,0
53618,A,32,1,#VALUE!,1,0
53619,B,27,1,#VALUE!,1,0
53620,B,25,1,341,1,0
53621,A,31,1,#VALUE!,1,0
53622,B,23,0,268,1,0
53623,B,33,1,#VALUE!,1,0
53624,B,28,1,#VALUE!,1,0
53625,B,62,1,#VALUE!,1,0
53626,R,30,1,#VALUE!,1,0
53627,A,31,1,#VALUE!,1,0
53628,B,51,1,135,1,0
53629,B,28,1,#VALUE!,1,0
53630,B,23,1,#VALUE!,1,0
53631,B,27,1,#VALUE!,1,0
53632,B,25,1,333,1,0
53633,B,21,1,#VALUE!,1,0
53634,B,59,1,#VALUE!,1,0
53635,B,59,1,#VALUE!,1,0
53636,A,24,1,#VALUE!,1,0
53637,B,28,1,#VALUE!,1,0
53638,B,32,1,#VALUE!,1,0
53639,B,29,1,#VALUE!,1,0
53640,B,31,1,#VALUE!,1,0
53641,B,30,1,#VALUE!,1,0
53642,B,28,1,#VALUE!,1,0
53643,B,53,1,155,1,0
53644,B,44,1,#VALUE!,1,0
53645,B,33,1,#VALUE!,1,0
53646,B,26,1,397,1,0
53647,B,34,0,#VALUE!,1,0
53648,B,41,1,#VALUE!,1,0
53649,A,30,0,#VALUE!,1,0
53650,B,31,1,#VALUE!,1,0
53651,B,26,1,#VALUE!,1,0
53652,B,21,1,#VALUE!,1,0
53653,B,25,1,#VALUE!,1,0
53654,B,26,1,#VALUE!,1,0
53655,B,35,0,#VALUE!,1,0
53656,B,24,1,#VALUE!,1,0
53657,B,55,1,#VALUE!,1,0
53658,B,59,1,#VALUE!,1,0
53659,B,52,0,#VALUE!,1,0
53660,B,47,1,#VALUE!,1,0
53661,B,52,1,#VALUE!,1,0
53662,B,82,1,#VALUE!,1,0
53663,B,51,0,#VALUE!,1,0
53664,B,35,1,#VALUE!,1,0
53665,B,64,1,#VALUE!,1,0
53666,B,73,0,#VALUE!,1,0
53667,B,43,1,#VALUE!,1,0
53668,B,68,0,#VALUE!,1,0
53669,B,39,1,#VALUE!,1,0
53670,B,74,1,#VALUE!,1,0
53671,B,55,1,#VALUE!,1,0
53672,B,38,0,269,1,0
53673,B,32,1,204,1,0
53674,B,43,0,#VALUE!,1,0
53675,B,38,1,#VALUE!,1,0
53676,A,84,1,#VALUE!,1,0
53677,B,25,1,#VALUE!,1,0
53678,B,25,1,#VALUE!,1,0
53679,B,22,1,#VALUE!,1,0
53680,B,25,1,#VALUE!,1,0
53681,B,57,1,#VALUE!,1,0
53682,B,47,0,#VALUE!,1,0
53683,B,31,0,#VALUE!,1,0
53684,A,26,1,#VALUE!,1,0
53685,B,27,1,#VALUE!,1,0
53686,B,49,1,#VALUE!,1,0
53687,B,25,1,#VALUE!,1,0
53688,B,56,1,641,1,0
53689,B,59,1,266,1,0
53690,B,68,1,#VALUE!,1,0
53691,B,26,1,#VALUE!,1,0
53692,B,23,1,274,1,0
53693,B,25,1,#VALUE!,1,0
53694,B,32,0,#VALUE!,1,0
53695,B,37,1,#VALUE!,1,0
53696,B,37,1,#VALUE!,1,0
53697,B,30,1,#VALUE!,1,0
53698,B,29,1,#VALUE!,1,0
53699,B,45,1,#VALUE!,1,0
53700,B,30,1,#VALUE!,1,0
53701,A,61,0,#VALUE!,1,0
53702,B,69,1,#VALUE!,1,0
53703,B,23,1,#VALUE!,1,0
53704,B,40,0,#VALUE!,1,0
53705,B,25,1,#VALUE!,1,0
53706,B,30,1,#VALUE!,1,0
53707,B,58,1,#VALUE!,1,0
53708,B,32,1,#VALUE!,1,0
53709,B,54,0,#VALUE!,1,0
53710,B,24,1,#VALUE!,1,0
53711,B,28,1,#VALUE!,1,0
53712,B,29,1,#VALUE!,1,0
53713,B,36,1,#VALUE!,1,0
53714,B,57,1,227,1,0
53715,B,24,1,#VALUE!,1,0
53716,B,27,1,#VALUE!,1,0
53717,B,30,1,#VALUE!,1,0
53718,B,26,1,#VALUE!,1,0
53719,B,24,1,#VALUE!,1,0
53720,B,26,1,221,1,0
53721,B,22,1,361,1,0
53722,B,23,1,#VALUE!,1,0
53723,B,28,1,#VALUE!,1,0
53724,B,67,0,#VALUE!,1,0
53725,B,38,0,#VALUE!,1,0
53726,B,83,1,#VALUE!,1,0
53727,B,58,1,#VALUE!,1,0
53728,B,22,0,#VALUE!,1,0
53729,B,58,1,#VALUE!,1,0
53730,B,69,0,#VALUE!,1,0
53731,B,27,1,336,1,0
53732,B,30,1,#VALUE!,1,0
53733,B,48,0,#VALUE!,1,0
53734,A,22,1,#VALUE!,1,0
53735,B,23,0,#VALUE!,1,0
53736,B,45,1,#VALUE!,1,0
53737,B,27,1,#VALUE!,1,0
53738,B,64,1,#VALUE!,1,0
53739,B,28,1,#VALUE!,1,0
53740,B,56,1,#VALUE!,1,0
53741,B,59,1,#VALUE!,1,0
53742,B,60,0,#VALUE!,1,0
53743,B,57,1,#VALUE!,1,0
53744,B,47,1,#VALUE!,1,0
53745,B,26,1,#VALUE!,1,0
53746,B,22,1,#VALUE!,1,0
53747,B,59,1,#VALUE!,1,0
53748,B,21,1,#VALUE!,1,0
53749,B,32,1,206,1,0
53750,A,25,1,#VALUE!,1,0
53751,B,50,1,#VALUE!,1,0
53752,A,30,1,#VALUE!,1,0
53753,B,56,1,184,1,0
53754,B,24,1,#VALUE!,1,0
53755,B,42,1,#VALUE!,1,0
53756,B,28,1,#VALUE!,1,0
53757,B,22,0,#VALUE!,1,0
53758,B,56,0,#VALUE!,1,0
53759,B,36,0,#VALUE!,1,0
53760,B,45,1,#VALUE!,1,0
53761,R,47,1,#VALUE!,1,0
53762,A,82,1,#VALUE!,1,0
53763,B,56,0,400,1,0
53764,B,55,0,#VALUE!,1,0
53765,B,63,1,#VALUE!,1,0
53766,B,45,1,#VALUE!,1,0
53767,B,59,1,331,2,0
53768,B,53,1,#VALUE!,1,0
53769,B,47,1,#VALUE!,1,0
53770,B,42,0,#VALUE!,1,0
53771,B,52,1,#VALUE!,1,0
53772,B,57,1,#VALUE!,1,0
53773,B,32,0,#VALUE!,1,0
53774,B,46,0,#VALUE!,1,0
53775,B,27,1,#VALUE!,1,0
53776,B,30,1,#VALUE!,1,0
53777,B,21,1,#VALUE!,1,0
53778,B,58,1,#VALUE!,1,0
53779,B,23,1,#VALUE!,1,0
53780,B,79,0,422,1,0
53781,B,63,0,#VALUE!,1,0
53782,B,55,1,#VALUE!,1,0
53783,A,25,1,#VALUE!,1,0
53784,B,30,1,#VALUE!,1,0
53785,B,66,1,#VALUE!,1,0
53786,B,24,1,#VALUE!,1,0
53787,B,46,1,#VALUE!,1,0
53788,B,37,0,#VALUE!,1,0
53789,B,25,1,#VALUE!,1,0
53790,B,25,1,#VALUE!,1,0
53791,B,27,1,#VALUE!,1,0
53792,B,35,1,#VALUE!,1,0
53793,B,35,1,#VALUE!,1,0
53794,B,58,1,#VALUE!,1,0
53795,A,24,1,#VALUE!,1,0
53796,B,84,1,198,1,0
53797,B,28,1,#VALUE!,1,0
53798,B,48,1,#VALUE!,1,0
53799,B,25,1,#VALUE!,1,0
53800,B,28,1,#VALUE!,1,0
53801,B,50,1,#VALUE!,1,0
53802,B,23,1,#VALUE!,1,0
53803,B,54,1,#VALUE!,1,0
53804,B,70,1,#VALUE!,1,0
53805,B,60,1,#VALUE!,1,0
53806,B,34,1,310,1,0
53807,B,26,0,511,1,0
53808,B,25,1,#VALUE!,1,0
53809,B,31,1,#VALUE!,1,0
53810,B,63,1,#VALUE!,1,0
53811,B,41,1,#VALUE!,1,0
53812,B,48,1,#VALUE!,1,0
53813,B,51,1,#VALUE!,1,0
53814,B,22,0,#VALUE!,1,0
53815,R,24,1,#VALUE!,1,0
53816,B,33,1,#VALUE!,1,0
53817,B,48,1,#VALUE!,1,0
53818,R,23,1,#VALUE!,1,0
53819,B,43,1,#VALUE!,1,0
53820,B,26,1,#VALUE!,1,0
53821,B,25,1,#VALUE!,1,0
53822,B,55,0,#VALUE!,1,0
53823,B,64,1,#VALUE!,1,0
53824,B,41,1,#VALUE!,1,0
53825,B,21,1,#VALUE!,1,0
53826,B,21,1,#VALUE!,1,0
53827,B,30,1,#VALUE!,1,0
53828,B,29,1,182,1,0
53829,B,27,1,#VALUE!,1,0
53830,B,26,1,#VALUE!,1,0
53831,B,38,0,#VALUE!,1,0
53832,B,58,1,#VALUE!,1,0
53833,B,27,1,#VALUE!,1,0
53834,B,26,1,#VALUE!,1,0
53835,B,21,1,#VALUE!,1,0
53836,B,59,1,#VALUE!,1,0
53837,A,59,1,#VALUE!,1,0
53838,B,74,1,#VALUE!,1,0
53839,B,74,1,401,1,0
53840,B,26,1,#VALUE!,1,0
53841,A,21,1,#VALUE!,1,0
53842,B,31,1,#VALUE!,1,0
53843,B,67,1,248,1,0
53844,B,57,1,#VALUE!,1,0
53845,B,21,1,#VALUE!,1,0
53846,B,23,1,211,1,0
53847,B,30,1,#VALUE!,1,0
53848,B,23,1,#VALUE!,1,0
53849,B,30,1,#VALUE!,1,0
53850,B,26,1,#VALUE!,1,0
53851,B,53,0,419,1,0
53852,B,60,1,#VALUE!,1,0
53853,B,44,1,#VALUE!,1,0
53854,B,61,1,#VALUE!,1,0
53855,B,53,1,#VALUE!,1,0
53856,B,35,1,77,1,0
53857,A,56,1,#VALUE!,1,0
53858,R,64,1,#VALUE!,1,0
53859,B,64,1,311,1,0
53860,B,32,1,#VALUE!,1,0
53861,B,21,0,#VALUE!,1,0
53862,R,27,1,#VALUE!,1,0
53863,B,30,1,#VALUE!,1,0
53864,B,23,1,#VALUE!,1,0
53865,B,70,1,#VALUE!,1,0
53866,B,28,1,#VALUE!,1,0
53867,B,31,1,#VALUE!,1,0
53868,B,36,1,#VALUE!,1,0
53869,B,31,0,#VALUE!,1,0
53870,B,23,1,#VALUE!,1,0
53871,B,52,1,#VALUE!,1,0
53872,B,26,1,#VALUE!,1,0
53873,B,29,1,#VALUE!,1,0
53874,R,22,1,#VALUE!,1,0
53875,B,21,1,#VALUE!,1,0
53876,R,29,1,#VALUE!,1,0
53877,A,26,1,#VALUE!,1,0
53878,A,26,1,#VALUE!,1,0
53879,B,57,1,371,1,0
53880,B,59,1,#VALUE!,1,0
53881,B,50,1,#VALUE!,1,0
53882,B,57,1,301,2,0
53883,R,59,1,#VALUE!,1,0
53884,A,47,1,#VALUE!,1,0
53885,B,57,1,#VALUE!,1,0
53886,B,61,0,#VALUE!,1,0
53887,B,70,0,#VALUE!,1,0
53888,B,49,1,315,1,0
53889,B,65,0,#VALUE!,1,0
53890,B,73,1,#VALUE!,1,0
53891,B,57,1,#VALUE!,1,0
53892,B,38,1,#VALUE!,1,0
53893,B,80,1,#VALUE!,1,0
53894,B,63,1,#VALUE!,1,0
53895,B,69,1,#VALUE!,1,0
53896,B,49,1,#VALUE!,1,0
53897,B,38,1,#VALUE!,1,0
53898,B,50,1,#VALUE!,2,0
53899,B,40,1,#VALUE!,1,0
53900,B,43,1,420,1,0
53901,B,33,1,#VALUE!,1,0
53902,B,67,1,#VALUE!,1,0
53903,B,59,1,#VALUE!,1,0
53904,B,26,1,#VALUE!,1,0
53905,B,26,1,#VALUE!,1,0
53906,B,28,1,#VALUE!,1,0
53907,B,60,1,#VALUE!,1,0
53908,B,29,1,450,1,0
53909,B,24,1,#VALUE!,1,0
53910,B,75,1,#VALUE!,1,0
53911,B,83,1,#VALUE!,1,0
53912,B,73,1,#VALUE!,1,0
53913,B,50,1,247,1,0
53914,R,27,1,#VALUE!,1,0
53915,B,53,1,363,1,0
53916,B,25,1,274,1,0
53917,B,30,1,#VALUE!,1,0
53918,B,30,1,#VALUE!,1,0
53919,B,45,0,#VALUE!,1,0
53920,B,51,1,112,1,0
53921,B,34,1,#VALUE!,1,0
53922,B,50,1,#VALUE!,1,0
53923,B,30,1,#VALUE!,1,0
53924,B,37,1,#VALUE!,1,0
53925,B,29,1,#VALUE!,1,0
53926,B,30,0,#VALUE!,1,0
53927,B,27,0,#VALUE!,1,0
53928,B,23,1,#VALUE!,1,0
53929,B,53,1,#VALUE!,1,0
53930,B,58,1,#VALUE!,1,0
53931,B,44,1,#VALUE!,1,0
53932,B,34,1,#VALUE!,1,0
53933,B,25,1,#VALUE!,1,0
53934,B,27,0,#VALUE!,1,0
53935,B,22,1,#VALUE!,1,0
53936,B,59,1,#VALUE!,1,0
53937,B,54,1,166,1,0
53938,A,84,0,268,1,0
53939,B,36,1,#VALUE!,1,0
53940,R,64,1,#VALUE!,1,0
53941,R,22,1,#VALUE!,1,0
53942,B,29,1,#VALUE!,1,0
53943,B,76,1,#VALUE!,1,0
53944,B,22,1,#VALUE!,1,0
53945,B,57,1,#VALUE!,1,0
53946,B,52,1,#VALUE!,1,0
53947,B,22,0,#VALUE!,1,0
53948,B,84,1,#VALUE!,1,0
53949,A,31,1,#VALUE!,1,0
53950,B,27,1,#VALUE!,1,0
53951,B,26,1,#VALUE!,1,0
53952,B,26,1,#VALUE!,1,0
53953,B,50,1,#VALUE!,1,0
53954,B,28,1,#VALUE!,1,0
53955,B,30,1,#VALUE!,1,0
53956,B,26,1,#VALUE!,1,0
53957,B,25,1,#VALUE!,1,0
53958,B,62,1,#VALUE!,1,0
53959,B,26,1,615,1,0
53960,B,71,1,#VALUE!,1,0
53961,B,27,1,#VALUE!,1,0
53962,B,53,1,#VALUE!,1,0
53963,B,30,1,#VALUE!,1,0
53964,B,24,1,#VALUE!,1,0
53965,B,62,1,#VALUE!,1,0
53966,B,23,1,#VALUE!,1,0
53967,B,72,0,#VALUE!,1,0
53968,B,63,0,#VALUE!,1,0
53969,B,51,1,280,3,0
53970,B,63,0,#VALUE!,1,0
53971,B,31,1,#VALUE!,1,0
53972,B,24,1,#VALUE!,1,0
53973,B,25,1,#VALUE!,1,0
53974,B,39,0,#VALUE!,1,0
53975,B,24,1,#VALUE!,1,0
53976,B,21,1,#VALUE!,1,0
53977,B,25,1,#VALUE!,1,0
53978,B,23,1,#VALUE!,1,0
53979,B,25,1,#VALUE!,1,0
53980,B,27,1,#VALUE!,1,0
53981,B,24,0,#VALUE!,1,0
53982,B,25,1,#VALUE!,1,0
53983,B,47,1,#VALUE!,1,0
53984,B,46,1,#VALUE!,1,0
53985,B,21,1,#VALUE!,1,0
53986,B,25,1,#VALUE!,1,0
53987,B,25,1,#VALUE!,1,0
53988,B,23,1,418,1,0
53989,B,29,1,#VALUE!,1,0
53990,B,59,1,#VALUE!,1,0
53991,B,22,1,#VALUE!,1,0
53992,B,22,1,#VALUE!,1,0
53993,B,24,1,338,1,0
53994,B,26,1,#VALUE!,1,0
53995,B,24,0,#VALUE!,1,0
53996,B,57,1,#VALUE!,1,0
53997,B,29,1,#VALUE!,1,0
53998,B,46,1,#VALUE!,1,0
53999,B,58,1,191,1,0
54000,B,34,0,146,1,0
54001,B,27,0,#VALUE!,1,0
54002,R,31,1,345,1,0
54003,B,22,1,#VALUE!,1,0
54004,B,21,1,#VALUE!,1,0
54005,B,24,1,#VALUE!,1,0
54006,R,21,1,#VALUE!,1,0
54007,B,72,1,#VALUE!,1,0
54008,A,79,1,#VALUE!,1,0
54009,B,55,1,#VALUE!,1,0
54010,B,50,1,#VALUE!,1,0
54011,B,59,1,#VALUE!,1,0
54012,B,45,1,#VALUE!,1,0
54013,A,70,1,#VALUE!,1,0
54014,B,57,1,#VALUE!,1,0
54015,B,61,1,#VALUE!,1,0
54016,B,58,0,242,1,0
54017,B,56,1,#VALUE!,1,0
54018,B,39,1,#VALUE!,1,0
